проділ	пробор	NOUN	0	3	154	0	0	0	0		11	27	0	0	0	0		136	6883	0	0	0	0		41	462	0	0	0	0		19	105	0	0	0	0		12	53	0	0	0	0			0.50000	0.23333	3	1.40000	1.20000	0.20000	1.40000	0.23333	1.40000	0.23333	1.40000	0.23333	
близнята	близнецы	NOUN	0	1	7	0	0	1	1		1	1	1	1	1	1		9	61	0	0	0	0		1	2	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.37500	0.15000	3	1.20000	1.20000	0.15000	1.20000	0.15000	1.20000	0.15000	1.20000	0.15000	
нацькувати	натравить	VERB	0	5	398	0	0	0	0		22	178	0	0	0	0		34	634	0	0	0	0		52	1296	0	0	0	0		37	421	0	0	0	0		24	239	0	0	0	0			0.60000	0.40000	6	4.00000	2.00000	0.20000	3.20000	0.32000	3.60000	0.36000	3.80000	0.38000	
харчуватися	питаться	VERB	0	20	2356	0	0	0	0		126	3747	0	0	0	0		91	2700	0	0	0	0		65	1798	0	0	0	0		100	2210	0	0	0	0		102	2743	0	0	0	0			0.63636	0.49091	7	5.40000	2.40000	0.21818	3.40000	0.30909	4.20000	0.38182	4.80000	0.43636	
харчуватися	кормиться	VERB	0	20	2356	0	0	0	0		32	394	0	0	0	0		56	1224	0	0	0	0		29	434	0	0	0	0		30	302	0	0	0	0		31	282	0	0	0	0			0.63636	0.40000	7	4.40000	2.20000	0.20000	3.00000	0.27273	3.60000	0.32727	4.00000	0.36364	
жахливий	ужасный	ADJ	0	23	2831	0	0	0	0		68	890	0	0	0	0		270	6434	0	0	0	0		59	412	0	0	0	0		50	404	0	0	0	0		59	518	0	0	0	0			0.75000	0.47500	6	3.80000	2.20000	0.27500	2.60000	0.32500	3.00000	0.37500	3.40000	0.42500	
жахливий	жуткий	ADJ	0	10	330	0	0	0	0		68	890	0	0	0	0		25	139	0	0	0	0		33	201	0	0	0	0		50	404	0	0	0	0		61	634	0	0	0	0			0.62500	0.47500	5	3.80000	1.60000	0.20000	2.40000	0.30000	3.00000	0.37500	3.40000	0.42500	
допускатися	допустить	VERB	0	3	52	0	0	0	0		13	63	0	0	0	0		6	24	0	0	0	1		9	42	0	0	0	0		13	54	0	0	0	0		15	63	0	0	0	0			0.36364	0.30909	4	3.40000	1.20000	0.10909	2.00000	0.18182	2.60000	0.23636	3.00000	0.27273	
допускатися	допускать	VERB	0	2	15	0	0	0	1		9	34	0	0	0	0		3	6	0	0	1	1		5	19	0	0	0	1		7	29	0	0	0	0		10	27	0	0	0	0			0.27273	0.27273	3	3.00000	0.80000	0.07273	1.60000	0.14545	2.20000	0.20000	2.60000	0.23636	
ліплення	лепка	NOUN	0	22	5204	0	0	0	0		149	10449	0	0	0	0		59	523	0	0	0	0		98	2167	0	0	0	0		102	3156	0	0	0	0		130	5271	0	0	0	0			0.75000	0.55000	6	4.40000	1.60000	0.20000	2.60000	0.32500	3.20000	0.40000	3.80000	0.47500	
відтягання	отвлечение	NOUN	0	46	28472	0	0	0	0		264	22167	0	0	0	0		304	42775	0	0	0	0		407	45012	0	0	0	0		468	44081	0	0	0	0		377	36027	0	0	0	0			0.90000	0.62000	9	6.20000	3.60000	0.36000	5.40000	0.54000	6.00000	0.60000	6.20000	0.62000	
розтавати	таять	VERB	0	20	4462	0	0	0	0		270	15919	0	0	0	0		115	2096	0	0	0	0		169	6421	0	0	0	0		308	14283	0	0	0	0		341	19539	0	0	0	0			0.66667	0.57778	6	5.20000	2.00000	0.22222	3.20000	0.35556	4.20000	0.46667	5.00000	0.55556	
тягар	бремя	NOUN	0	53	45603	0	0	0	0		313	44465	0	0	0	0		301	39071	0	0	0	0		396	43298	0	0	0	0		376	43920	0	0	0	0		366	44391	0	0	0	0			1.00000	0.80000	5	4.00000	1.80000	0.36000	2.80000	0.56000	3.20000	0.64000	3.60000	0.72000	
тягар	тягость	NOUN	0	7	68	0	0	0	0		32	537	0	0	0	0		28	243	0	0	0	0		22	167	0	0	0	0		24	183	0	0	0	0		33	410	0	0	0	0			0.57143	0.42857	4	3.00000	1.20000	0.17143	1.80000	0.25714	2.20000	0.31429	2.60000	0.37143	
придатися	пригодиться	VERB	0	5	40	0	0	0	0		26	150	0	0	0	0		23	114	0	0	0	0		19	83	0	0	0	0		21	70	0	0	0	0		25	121	0	0	0	0			0.36364	0.30909	4	3.40000	1.40000	0.12727	2.20000	0.20000	2.60000	0.23636	3.00000	0.27273	
керівник	руководитель	NOUN	0	43	16017	0	0	0	0		283	33380	0	0	0	0		314	27830	0	0	0	0		366	33301	0	0	0	0		361	30811	0	0	0	0		315	33167	0	0	0	0			0.83333	0.66667	10	8.00000	3.80000	0.31667	5.60000	0.46667	6.40000	0.53333	7.20000	0.60000	
спостерігач	наблюдатель	NOUN	0	59	45603	0	0	0	0		409	38015	0	0	0	0		295	43589	0	0	0	0		372	43196	0	0	0	0		449	44718	0	0	0	0		425	43762	0	0	0	0			1.00000	0.69091	11	7.60000	3.60000	0.32727	5.20000	0.47273	6.60000	0.60000	7.20000	0.65455	
гранично	предельно	ADV	0	19	364	0	0	0	0		33	135	0	0	0	0		94	551	0	0	0	0		78	412	0	0	0	0		48	190	0	0	0	0		39	132	0	0	0	0			0.66667	0.40000	6	3.60000	2.20000	0.24444	3.00000	0.33333	3.20000	0.35556	3.40000	0.37778	
зміщення	смещение	NOUN	0	5	51	0	0	0	0		3	7	0	0	1	1		62	633	0	0	0	0		12	52	0	0	0	0		5	15	0	0	0	1		5	9	0	0	1	1			0.50000	0.27500	4	2.20000	1.60000	0.20000	2.00000	0.25000	2.20000	0.27500	2.20000	0.27500	
середньовіччя	средневековье	NOUN	0	14	1514	0	0	0	0		105	3706	0	0	0	0		41	5320	0	0	0	0		97	12002	0	0	0	0		75	5230	0	0	0	0		101	2719	0	0	0	0			0.69231	0.55385	9	7.20000	2.80000	0.21538	4.80000	0.36923	5.60000	0.43077	6.40000	0.49231	
мовити	сказать	VERB	0	37	16244	0	0	0	0		101	5944	0	0	0	0		286	26037	0	0	0	0		265	22611	0	0	0	0		252	19086	0	0	0	0		147	9607	0	0	0	0			0.85714	0.57143	6	4.00000	2.60000	0.37143	3.20000	0.45714	3.60000	0.51429	3.80000	0.54286	
даль	даль	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
непритомність	обморок	NOUN	0	71	42791	0	0	0	0		398	27400	0	0	0	0		195	33888	0	0	0	0		301	35563	0	0	0	0		351	28923	0	0	0	0		368	27301	0	0	0	0			0.92308	0.66154	12	8.60000	3.60000	0.27692	5.60000	0.43077	6.60000	0.50769	7.60000	0.58462	
непритомність	беспамятство	NOUN	0	46	10438	0	0	0	0		377	23110	0	0	0	0		195	33888	0	0	0	0		279	33799	0	0	0	0		375	35051	0	0	0	0		391	30911	0	0	0	0			0.76923	0.64615	10	8.40000	3.60000	0.27692	5.40000	0.41538	6.80000	0.52308	7.80000	0.60000	
катування	пытка	NOUN	0	34	11353	0	0	0	0		280	28158	0	0	0	0		133	4662	0	0	0	0		170	8115	0	0	0	0		235	11437	0	0	0	0		254	18735	0	0	0	0			0.77778	0.62222	7	5.60000	2.00000	0.22222	3.20000	0.35556	4.00000	0.44444	4.80000	0.53333	
буквар	букварь	NOUN	0	1	2	0	1	1	1		4	5	0	1	1	1		1	2	0	1	1	1		1	2	0	1	1	1		1	2	0	1	1	1		2	3	0	1	1	1			0.14286	0.17143	1	1.20000	0.40000	0.05714	0.60000	0.08571	0.80000	0.11429	1.00000	0.14286	
розмазати	размазать	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.22222	0.15556	2	1.40000	0.80000	0.08889	1.20000	0.13333	1.40000	0.15556	1.40000	0.15556	
шкіра	кожа	NOUN	0	5	291	0	0	0	0		31	573	0	0	0	0		275	34914	0	0	0	0		216	18400	0	0	0	0		69	3020	0	0	0	0		40	966	0	0	0	0			0.60000	0.40000	3	2.00000	1.60000	0.32000	2.00000	0.40000	2.00000	0.40000	2.00000	0.40000	
запона	завеса	NOUN	0	8	393	0	0	0	0		18	159	0	0	0	0		126	4261	0	0	0	0		64	1160	0	0	0	0		32	330	0	0	0	0		20	207	0	0	0	0			0.50000	0.26667	3	1.60000	1.20000	0.20000	1.60000	0.26667	1.60000	0.26667	1.60000	0.26667	
метал	металл	NOUN	0	2	3	0	1	1	1		6	7	0	0	1	1		2	3	0	1	1	1		3	4	0	1	1	1		4	5	0	1	1	1		5	6	0	0	1	1			0.16667	0.20000	1	1.20000	0.40000	0.06667	0.60000	0.10000	0.80000	0.13333	1.00000	0.16667	
гурток	группа	NOUN	0	33	16545	0	0	0	0		150	15633	0	0	0	0		190	7712	0	0	0	0		195	9764	0	0	0	0		196	13335	0	0	0	0		174	13081	0	0	0	0			0.83333	0.60000	5	3.60000	1.40000	0.23333	2.20000	0.36667	2.80000	0.46667	3.20000	0.53333	
гурток	кружок	NOUN	0	14	2314	0	0	0	0		55	1588	0	0	0	0		48	536	0	0	0	0		27	250	0	0	0	0		33	425	0	0	0	0		46	738	0	0	0	0			0.66667	0.43333	4	2.60000	1.00000	0.16667	1.40000	0.23333	1.80000	0.30000	2.20000	0.36667	
отже	ведь	PART	0	15	100	0	0	0	0		41	95	0	0	0	0		32	97	0	0	0	0		41	99	0	0	0	0		45	100	0	0	0	0		48	98	0	0	0	0			1.00000	0.85000	4	3.40000	2.00000	0.50000	2.80000	0.70000	3.40000	0.85000	3.40000	0.85000	
отже	вот	PART	0	5	27	0	0	0	0		32	76	0	0	0	0		23	41	0	0	0	0		21	38	0	0	0	0		23	52	0	0	0	0		29	64	0	0	0	0			0.75000	0.75000	3	3.00000	1.40000	0.35000	1.80000	0.45000	2.20000	0.55000	2.60000	0.65000	
богиня	богиня	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.03333	0	0.20000	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	
безстроковий	бессрочный	ADJ	0	3	56	0	0	0	0		5	7	0	0	1	1		8	32	0	0	0	0		10	25	0	0	0	1		6	7	0	0	1	1		5	6	0	0	1	1			0.50000	0.33333	6	4.00000	1.80000	0.15000	2.80000	0.23333	3.20000	0.26667	3.60000	0.30000	
щонайбільший	величайший	ADJ	0	21	2321	0	0	0	0		90	1246	0	0	0	0		116	2294	0	0	0	0		105	1960	0	0	0	0		93	1619	0	0	0	0		83	1202	0	0	0	0			0.75000	0.48333	9	5.80000	2.80000	0.23333	4.20000	0.35000	5.00000	0.41667	5.40000	0.45000	
омар	омар	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
настій	настой	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		2	4	0	1	1	1		1	2	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.10000	1	0.60000	0.40000	0.06667	0.60000	0.10000	0.60000	0.10000	0.60000	0.10000	
чи	ли	NOUN	0	2	41	0	0	0	0		4	7	0	0	1	1		171	43888	0	0	0	0		64	6861	0	0	0	0		9	42	0	0	0	0		5	10	0	0	1	1			0.50000	0.40000	1	0.80000	0.80000	0.40000	0.80000	0.40000	0.80000	0.40000	0.80000	0.40000	
спалах	вспышка	NOUN	0	23	3669	0	0	0	0		143	9968	0	0	0	0		295	21080	0	0	0	0		260	20232	0	0	0	0		180	10155	0	0	0	0		158	9084	0	0	0	0			0.71429	0.57143	5	4.00000	2.00000	0.28571	2.80000	0.40000	3.20000	0.45714	3.60000	0.51429	
борт	борт	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
змінюватися	меняться	VERB	0	7	220	0	0	0	0		43	582	0	0	0	0		82	3659	0	0	0	0		43	807	0	0	0	0		45	621	0	0	0	0		40	450	0	0	0	0			0.54545	0.41818	6	4.60000	2.40000	0.21818	3.20000	0.29091	3.80000	0.34545	4.20000	0.38182	
змінюватися	смениться	VERB	0	7	220	0	0	0	0		16	87	0	0	0	0		15	264	0	0	0	0		9	82	0	0	0	0		10	65	0	0	0	0		15	60	0	0	0	0			0.54545	0.36364	6	4.00000	1.80000	0.16364	2.60000	0.23636	3.20000	0.29091	3.60000	0.32727	
змінюватися	изменяться	VERB	0	7	220	0	0	0	0		43	582	0	0	0	0		82	3659	0	0	0	0		43	807	0	0	0	0		45	621	0	0	0	0		40	450	0	0	0	0			0.54545	0.41818	6	4.60000	2.40000	0.21818	3.20000	0.29091	3.80000	0.34545	4.20000	0.38182	
стройовий	строевой	ADJ	0	1	7	0	0	1	1		4	10	0	0	1	1		4	7	0	0	1	1		8	9	0	0	1	1		4	4	0	1	1	1		4	7	0	0	1	1			0.33333	0.26667	3	2.40000	1.00000	0.11111	1.80000	0.20000	2.00000	0.22222	2.20000	0.24444	
лом	лом	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
примара	видение	NOUN	0	76	45603	0	0	0	0		352	39273	0	0	0	0		397	42884	0	0	0	0		484	41783	0	0	0	0		496	38893	0	0	0	0		442	39065	0	0	0	0			1.00000	0.71429	7	5.00000	2.80000	0.40000	3.80000	0.54286	4.20000	0.60000	4.60000	0.65714	
примара	призрак	NOUN	0	7	119	0	0	0	0		64	1618	0	0	0	0		20	103	0	0	0	0		46	386	0	0	0	0		48	510	0	0	0	0		65	802	0	0	0	0			0.42857	0.42857	3	3.00000	1.00000	0.14286	1.80000	0.25714	2.20000	0.31429	2.60000	0.37143	
кашель	кашель	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.03333	0	0.20000	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	
надалі	впредь	ADV	0	41	2007	0	0	0	0		216	1884	0	0	0	0		186	1900	0	0	0	0		241	2002	0	0	0	0		252	1998	0	0	0	0		235	1966	0	0	0	0			1.00000	0.73333	6	4.40000	2.40000	0.40000	3.80000	0.63333	4.40000	0.73333	4.40000	0.73333	
валютний	валютный	ADJ	0	1	2	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.12500	0.05000	1	0.40000	0.40000	0.05000	0.40000	0.05000	0.40000	0.05000	0.40000	0.05000	
нічний	ночной	ADJ	0	1	2	0	1	1	1		10	23	0	0	0	1		17	42	0	0	0	0		15	45	0	0	0	0		11	28	0	0	0	0		10	24	0	0	0	1			0.33333	0.20000	2	1.20000	0.80000	0.13333	1.20000	0.20000	1.20000	0.20000	1.20000	0.20000	
лишатися	оставаться	VERB	0	14	868	0	0	0	0		66	1775	0	0	0	0		151	4542	0	0	0	0		160	6316	0	0	0	0		112	4530	0	0	0	0		77	2144	0	0	0	0			0.60000	0.44000	6	4.40000	2.40000	0.24000	3.60000	0.36000	4.00000	0.40000	4.20000	0.42000	
дзиґа	волчок	NOUN	0	51	45603	0	0	0	0		323	43518	0	0	0	0		346	40974	0	0	0	0		363	38600	0	0	0	0		362	42159	0	0	0	0		351	42838	0	0	0	0			1.00000	0.80000	6	4.80000	2.20000	0.36667	3.00000	0.50000	3.60000	0.60000	4.20000	0.70000	
змінний	переменный	ADJ	0	6	202	0	0	0	0		52	719	0	0	0	0		106	1143	0	0	0	0		50	271	0	0	0	0		47	357	0	0	0	0		68	723	0	0	0	0			0.60000	0.42000	6	4.20000	2.00000	0.20000	2.60000	0.26000	3.20000	0.32000	3.80000	0.38000	
рівняти	приравнивать	VERB	0	10	669	0	0	0	0		117	4275	0	0	0	0		63	915	0	0	0	0		48	764	0	0	0	0		75	1880	0	0	0	0		103	2611	0	0	0	0			0.66667	0.53333	8	6.40000	2.60000	0.21667	3.80000	0.31667	4.80000	0.40000	5.60000	0.46667	
опис	описание	NOUN	0	6	129	0	0	0	0		49	1196	0	0	0	0		7	18	0	0	0	1		11	38	0	0	0	0		21	123	0	0	0	0		29	319	0	0	0	0			0.50000	0.52500	4	4.20000	1.00000	0.12500	1.80000	0.22500	2.60000	0.32500	3.40000	0.42500	
льох	подвал	NOUN	0	50	45603	0	0	0	0		133	17482	0	0	0	0		218	34485	0	0	0	0		307	33767	0	0	0	0		276	35070	0	0	0	0		319	40828	0	0	0	0			1.00000	0.76667	6	4.60000	2.00000	0.33333	3.00000	0.50000	3.80000	0.63333	4.60000	0.76667	
льох	подполье	NOUN	0	30	15295	0	0	0	0		141	19810	0	0	0	0		196	27235	0	0	0	0		278	27399	0	0	0	0		265	32222	0	0	0	0		233	30907	0	0	0	0			0.87500	0.77500	7	6.20000	2.40000	0.30000	3.80000	0.47500	5.00000	0.62500	5.80000	0.72500	
аналог	аналог	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
відмова	отказ	NOUN	0	65	45603	0	0	0	0		194	21705	0	0	0	0		318	38019	0	0	0	0		419	39751	0	0	0	0		404	36911	0	0	0	0		275	27849	0	0	0	0			1.00000	0.62857	7	4.40000	2.40000	0.34286	3.60000	0.51429	4.00000	0.57143	4.20000	0.60000	
годівник	кормилец	NOUN	0	49	25720	0	0	0	0		103	3149	0	0	0	0		208	8437	0	0	0	0		150	4118	0	0	0	0		107	2490	0	0	0	0		108	2244	0	0	0	0			0.87500	0.50000	7	4.00000	2.00000	0.25000	2.80000	0.35000	3.20000	0.40000	3.60000	0.45000	
пророчити	предсказывать	VERB	0	39	6806	0	0	0	0		236	11444	0	0	0	0		160	5082	0	0	0	0		214	6818	0	0	0	0		275	8508	0	0	0	0		250	8701	0	0	0	0			0.76923	0.56923	10	7.40000	3.00000	0.23077	4.80000	0.36923	5.80000	0.44615	6.60000	0.50769	
прикметник	прилагательное	NOUN	0	20	1892	0	0	0	0		149	4410	0	0	0	0		58	2252	0	0	0	0		70	1410	0	0	0	0		126	3174	0	0	0	0		144	3298	0	0	0	0			0.64286	0.52857	9	7.40000	2.80000	0.20000	4.40000	0.31429	5.80000	0.41429	6.60000	0.47143	
наступ	наступление	NOUN	0	3	23	0	0	0	1		62	1984	0	0	0	0		3	6	0	0	1	1		8	22	0	0	0	1		21	138	0	0	0	0		41	479	0	0	0	0			0.45455	0.45455	5	5.00000	1.00000	0.09091	2.00000	0.18182	3.00000	0.27273	4.00000	0.36364	
екстаз	экстаз	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.00000	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
самовпевнений	самонадеянный	ADJ	0	1	9	0	0	1	1		10	17	0	0	0	1		7	51	0	0	0	0		15	89	0	0	0	0		12	38	0	0	0	0		12	26	0	0	0	0			0.46154	0.36923	6	4.80000	2.00000	0.15385	3.40000	0.26154	4.00000	0.30769	4.40000	0.33846	
передивитися	просмотреть	VERB	0	50	18694	0	0	0	0		209	8761	0	0	0	0		199	11244	0	0	0	0		174	9358	0	0	0	0		201	8623	0	0	0	0		199	8170	0	0	0	0			0.83333	0.53333	10	6.40000	3.20000	0.26667	4.40000	0.36667	5.20000	0.43333	5.80000	0.48333	
освіта	образование	NOUN	0	35	9854	0	0	0	0		162	17423	0	0	0	0		85	1892	0	0	0	0		95	2338	0	0	0	0		101	3374	0	0	0	0		153	7790	0	0	0	0			0.81818	0.60000	9	6.60000	2.20000	0.20000	3.60000	0.32727	4.60000	0.41818	5.60000	0.50909	
освіта	просвещение	NOUN	0	20	3088	0	0	0	0		154	12716	0	0	0	0		252	11952	0	0	0	0		234	15396	0	0	0	0		195	12071	0	0	0	0		173	10733	0	0	0	0			0.72727	0.58182	8	6.40000	3.00000	0.27273	4.40000	0.40000	5.20000	0.47273	5.80000	0.52727	
заперечувати	отрицать	VERB	0	30	8700	0	0	0	0		233	5379	0	0	0	0		177	9051	0	0	0	0		149	6542	0	0	0	0		201	5394	0	0	0	0		219	4282	0	0	0	0			0.75000	0.51667	9	6.20000	3.00000	0.25000	4.20000	0.35000	5.00000	0.41667	5.60000	0.46667	
заперечувати	оспаривать	VERB	0	10	899	0	0	0	0		182	3113	0	0	0	0		177	9051	0	0	0	0		122	3270	0	0	0	0		167	3263	0	0	0	0		189	3493	0	0	0	0			0.58333	0.48333	7	5.80000	3.00000	0.25000	4.00000	0.33333	4.80000	0.40000	5.40000	0.45000	
гойдалка	качели	NOUN	0	43	25918	0	0	0	0		135	8068	0	0	0	0		133	4429	0	0	0	0		201	10106	0	0	0	0		155	7302	0	0	0	0		150	6553	0	0	0	0			0.87500	0.52500	7	4.20000	1.80000	0.22500	3.00000	0.37500	3.40000	0.42500	3.80000	0.47500	
прапор	знамя	NOUN	0	39	19117	0	0	0	0		100	6305	0	0	0	0		320	40383	0	0	0	0		311	27121	0	0	0	0		207	14095	0	0	0	0		134	8285	0	0	0	0			0.83333	0.53333	5	3.20000	2.20000	0.36667	2.60000	0.43333	2.80000	0.46667	3.00000	0.50000	
прапор	флаг	NOUN	0	39	19117	0	0	0	0		123	9231	0	0	0	0		218	18712	0	0	0	0		181	10534	0	0	0	0		146	8071	0	0	0	0		134	8285	0	0	0	0			0.83333	0.56667	5	3.40000	1.60000	0.26667	2.20000	0.36667	2.60000	0.43333	3.00000	0.50000	
кмітливий	находчивый	ADJ	0	17	826	0	0	0	0		55	553	0	0	0	0		343	11057	0	0	0	0		217	3868	0	0	0	0		116	1445	0	0	0	0		66	708	0	0	0	0			0.70000	0.46000	7	4.60000	3.00000	0.30000	3.80000	0.38000	4.20000	0.42000	4.40000	0.44000	
корба	ручка	NOUN	0	29	13686	0	0	0	0		38	933	0	0	0	0		320	39254	0	0	0	0		239	23262	0	0	0	0		89	4294	0	0	0	0		52	1618	0	0	0	0			0.80000	0.40000	4	2.00000	1.80000	0.36000	2.00000	0.40000	2.00000	0.40000	2.00000	0.40000	
орден	орден	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.04000	0	0.20000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	
оркестр	оркестр	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.02857	0	0.20000	0.20000	0.02857	0.20000	0.02857	0.20000	0.02857	0.20000	0.02857	
згуртування	объединение	NOUN	0	54	35940	0	0	0	0		292	20618	0	0	0	0		339	45131	0	0	0	0		380	44659	0	0	0	0		504	44971	0	0	0	0		411	36489	0	0	0	0			0.90909	0.61818	10	6.80000	4.00000	0.36364	5.60000	0.50909	6.80000	0.61818	6.80000	0.61818	
ліска	леса	NOUN	0	2	30	0	0	0	0		19	171	0	0	0	0		15	70	0	0	0	0		9	45	0	0	0	0		13	72	0	0	0	0		17	106	0	0	0	0			0.40000	0.28000	2	1.40000	0.60000	0.12000	0.80000	0.16000	1.00000	0.20000	1.20000	0.24000	
пограбувати	ограбить	VERB	0	4	83	0	0	0	0		61	733	0	0	0	0		72	2677	0	0	0	0		49	720	0	0	0	0		62	658	0	0	0	0		69	602	0	0	0	0			0.45455	0.40000	5	4.40000	2.20000	0.20000	3.00000	0.27273	3.60000	0.32727	4.00000	0.36364	
змінити	изменить	VERB	0	1	4	0	1	1	1		12	65	0	0	0	0		188	4296	0	0	0	0		45	417	0	0	0	0		27	199	0	0	0	0		18	93	0	0	0	0			0.37500	0.32500	3	2.60000	2.00000	0.25000	2.40000	0.30000	2.60000	0.32500	2.60000	0.32500	
обурення	возмущение	NOUN	0	13	600	0	0	0	0		70	1001	0	0	0	0		311	14473	0	0	0	0		173	3845	0	0	0	0		113	2505	0	0	0	0		79	1123	0	0	0	0			0.60000	0.44000	6	4.40000	3.00000	0.30000	3.60000	0.36000	4.00000	0.40000	4.20000	0.42000	
обурення	негодование	NOUN	0	41	12176	0	0	0	0		182	11052	0	0	0	0		370	25662	0	0	0	0		368	24141	0	0	0	0		362	18858	0	0	0	0		262	14126	0	0	0	0			0.81818	0.56364	9	6.20000	3.80000	0.34545	5.00000	0.45455	5.60000	0.50909	6.00000	0.54545	
театральний	театральный	ADJ	0	1	2	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.09091	0.03636	1	0.40000	0.40000	0.03636	0.40000	0.03636	0.40000	0.03636	0.40000	0.03636	
увіходити	входить	VERB	0	1	16	0	0	0	1		19	153	0	0	0	0		56	614	0	0	0	0		25	187	0	0	0	0		25	195	0	0	0	0		20	149	0	0	0	0			0.33333	0.37778	3	3.40000	2.00000	0.22222	2.60000	0.28889	3.00000	0.33333	3.20000	0.35556	
ручний	ручной	ADJ	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.10000	1	0.60000	0.40000	0.06667	0.60000	0.10000	0.60000	0.10000	0.60000	0.10000	
молодість	молодость	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.11111	0.06667	1	0.60000	0.40000	0.04444	0.60000	0.06667	0.60000	0.06667	0.60000	0.06667	
безпека	безопасность	NOUN	0	13	1169	0	0	0	0		140	11722	0	0	0	0		18	50	0	0	0	0		61	1232	0	0	0	0		97	2746	0	0	0	0		123	5975	0	0	0	0			0.66667	0.55000	8	6.60000	2.00000	0.16667	3.60000	0.30000	4.60000	0.38333	5.60000	0.46667	
окремо	отдельно	ADV	0	11	79	0	0	0	0		26	73	0	0	0	0		41	123	0	0	0	0		28	69	0	0	0	0		19	46	0	0	0	0		26	65	0	0	0	0			0.62500	0.45000	5	3.60000	1.80000	0.22500	2.40000	0.30000	2.80000	0.35000	3.20000	0.40000	
окремо	особняком	ADV	0	22	746	0	0	0	0		93	764	0	0	0	0		26	73	0	0	0	0		58	263	0	0	0	0		98	513	0	0	0	0		109	627	0	0	0	0			0.77778	0.60000	7	5.40000	1.80000	0.20000	3.20000	0.35556	4.20000	0.46667	4.80000	0.53333	
будуватися	строиться	VERB	0	21	4593	0	0	0	0		169	6683	0	0	0	0		244	10729	0	0	0	0		189	8378	0	0	0	0		239	10894	0	0	0	0		214	9009	0	0	0	0			0.70000	0.50000	7	5.00000	2.60000	0.26000	3.60000	0.36000	4.40000	0.44000	4.80000	0.48000	
